Date,State,Sales,Category
2020-11-11,Alabama,126134137.11999999,
2020-11-12,Alabama,124097388.44,
2020-11-13,Alabama,122060639.75999999,
2020-11-14,Alabama,120023891.08,
2020-11-15,Alabama,117987142.39999999,Beverages
2020-11-16,Alabama,118938402.82857142,
2020-11-17,Alabama,119889663.25714284,
2020-11-18,Alabama,120840923.68571427,
2020-11-19,Alabama,121792184.11428571,
2020-11-20,Alabama,122743444.54285714,
2020-11-21,Alabama,123694704.97142856,
2020-11-22,Alabama,124645965.39999999,Beverages
2020-11-23,Alabama,123766778.34285714,
2020-11-24,Alabama,122887591.28571428,
2020-11-25,Alabama,122008404.22857143,
2020-11-26,Alabama,121129217.17142856,
2020-11-27,Alabama,120250030.11428571,
2020-11-28,Alabama,119370843.05714285,
2020-11-29,Alabama,118491656.0,Beverages
2020-11-30,Alabama,113604642.19999999,
2020-12-01,Alabama,108717628.39999999,Beverages
2020-12-02,Alabama,111647145.23333332,
2020-12-03,Alabama,114576662.06666666,
2020-12-04,Alabama,117506178.89999999,Beverages
2020-12-05,Alabama,121604050.23333333,
2020-12-06,Alabama,125701921.56666666,
2020-12-07,Alabama,129799792.9,Beverages
2020-12-08,Alabama,127583609.28333333,
2020-12-09,Alabama,125367425.66666667,
2020-12-10,Alabama,123151242.05000001,
2020-12-11,Alabama,120935058.43333334,
2020-12-12,Alabama,118718874.81666666,
2020-12-13,Alabama,116502691.2,Beverages
2020-12-14,Alabama,117322911.87142858,
2020-12-15,Alabama,118143132.54285714,
2020-12-16,Alabama,118963353.21428572,
2020-12-17,Alabama,119783573.88571428,
2020-12-18,Alabama,120603794.55714285,
2020-12-19,Alabama,121424015.22857141,
2020-12-20,Alabama,122244235.89999999,Beverages
2020-12-21,Alabama,121284011.24285713,
2020-12-22,Alabama,120323786.58571428,
2020-12-23,Alabama,119363561.92857142,
2020-12-24,Alabama,118403337.27142857,
2020-12-25,Alabama,117443112.61428571,
2020-12-26,Alabama,116482887.95714286,
2020-12-27,Alabama,115522663.3,Beverages
2020-12-28,Alabama,118070449.5,
2020-12-29,Alabama,120618235.69999999,
2020-12-30,Alabama,123166021.89999999,
2020-12-31,Alabama,125713808.1,
2021-01-01,Alabama,128261594.3,
2021-01-02,Alabama,130809380.5,
2021-01-03,Alabama,133357166.69999999,
2021-01-04,Alabama,135904952.89999998,
2021-01-05,Alabama,138452739.1,
2021-01-06,Alabama,141000525.29999998,
2021-01-07,Alabama,143548311.5,
2021-01-08,Alabama,146096097.7,Beverages
2021-01-09,Alabama,142731716.16666666,
2021-01-10,Alabama,139367334.63333333,
2021-01-11,Alabama,136002953.1,
2021-01-12,Alabama,132638571.56666666,
2021-01-13,Alabama,129274190.03333333,
2021-01-14,Alabama,125909808.5,
2021-01-15,Alabama,122545426.96666667,
2021-01-16,Alabama,119181045.43333334,
2021-01-17,Alabama,115816663.9,Beverages
2021-01-18,Alabama,115538647.31428573,
2021-01-19,Alabama,115260630.72857143,
2021-01-20,Alabama,114982614.14285715,
2021-01-21,Alabama,114704597.55714285,
2021-01-22,Alabama,114426580.97142857,
2021-01-23,Alabama,114148564.38571428,
2021-01-24,Alabama,113870547.8,Beverages
2021-01-25,Alabama,114146574.89999999,
2021-01-26,Alabama,114422602.0,
2021-01-27,Alabama,114698629.1,
2021-01-28,Alabama,114974656.2,
2021-01-29,Alabama,115250683.3,
2021-01-30,Alabama,115526710.4,
2021-01-31,Alabama,115802737.5,Beverages
2021-02-01,Alabama,119581682.0,
2021-02-02,Alabama,123360626.5,
2021-02-03,Alabama,127139571.0,
2021-02-04,Alabama,130918515.5,
2021-02-05,Alabama,134697460.0,Beverages
2021-02-06,Alabama,132580473.6,
2021-02-07,Alabama,130463487.2,
2021-02-08,Alabama,128346500.8,
2021-02-09,Alabama,126229514.39999999,
2021-02-10,Alabama,124112528.0,
2021-02-11,Alabama,121995541.6,
2021-02-12,Alabama,119878555.19999999,
2021-02-13,Alabama,117761568.8,
2021-02-14,Alabama,115644582.39999999,Beverages
2021-02-15,Alabama,115150552.69999999,
2021-02-16,Alabama,114656523.0,
2021-02-17,Alabama,114162493.3,
2021-02-18,Alabama,113668463.6,
2021-02-19,Alabama,113174433.89999999,
2021-02-20,Alabama,112680404.2,
2021-02-21,Alabama,112186374.5,Beverages
2021-02-22,Alabama,113896607.2,
2021-02-23,Alabama,115606839.89999999,
2021-02-24,Alabama,117317072.6,
2021-02-25,Alabama,119027305.3,
2021-02-26,Alabama,120737538.0,
2021-02-27,Alabama,122447770.69999999,
2021-02-28,Alabama,124158003.39999999,Beverages
2021-03-01,Alabama,115331048.0,Beverages
2021-03-02,Alabama,125120529.05555555,
2021-03-03,Alabama,134910010.1111111,
2021-03-04,Alabama,144699491.16666666,
2021-03-05,Alabama,154488972.2222222,
2021-03-06,Alabama,164278453.2777778,
2021-03-07,Alabama,174067934.33333334,
2021-03-08,Alabama,183857415.3888889,
2021-03-09,Alabama,193646896.44444445,
2021-03-10,Alabama,203436377.5,Beverages
2021-03-11,Alabama,188512207.575,
2021-03-12,Alabama,173588037.64999998,
2021-03-13,Alabama,158663867.725,
2021-03-14,Alabama,143739697.79999998,Beverages
2021-03-15,Alabama,142936848.1142857,
2021-03-16,Alabama,142133998.4285714,
2021-03-17,Alabama,141331148.74285713,
2021-03-18,Alabama,140528299.05714285,
2021-03-19,Alabama,139725449.37142858,
2021-03-20,Alabama,138922599.68571427,
2021-03-21,Alabama,138119750.0,Beverages
2021-03-22,Alabama,136217179.35714287,
2021-03-23,Alabama,134314608.7142857,
2021-03-24,Alabama,132412038.07142857,
2021-03-25,Alabama,130509467.42857143,
2021-03-26,Alabama,128606896.78571428,
2021-03-27,Alabama,126704326.14285715,
2021-03-28,Alabama,124801755.5,Beverages
2021-03-29,Alabama,125807775.4,
2021-03-30,Alabama,126813795.3,
2021-03-31,Alabama,127819815.2,
2021-04-01,Alabama,128825835.1,
2021-04-02,Alabama,129831855.0,
2021-04-03,Alabama,130837874.89999999,
2021-04-04,Alabama,131843894.8,Beverages
2021-04-05,Alabama,137965676.03333333,
2021-04-06,Alabama,144087457.26666665,
2021-04-07,Alabama,150209238.5,Beverages
2021-04-08,Alabama,148025915.14545456,
2021-04-09,Alabama,145842591.79090908,
2021-04-10,Alabama,143659268.43636364,
2021-04-11,Alabama,141475945.0818182,
2021-04-12,Alabama,139292621.72727272,
2021-04-13,Alabama,137109298.37272727,
2021-04-14,Alabama,134925975.01818183,
2021-04-15,Alabama,132742651.66363637,
2021-04-16,Alabama,130559328.30909091,
2021-04-17,Alabama,128376004.95454547,
2021-04-18,Alabama,126192681.60000001,Beverages
2021-04-19,Alabama,126357773.9,
2021-04-20,Alabama,126522866.2,
2021-04-21,Alabama,126687958.5,
2021-04-22,Alabama,126853050.80000001,
2021-04-23,Alabama,127018143.10000001,
2021-04-24,Alabama,127183235.4,
2021-04-25,Alabama,127348327.7,Beverages
2021-04-26,Alabama,128887213.83571428,
2021-04-27,Alabama,130426099.97142857,
2021-04-28,Alabama,131964986.10714287,
2021-04-29,Alabama,133503872.24285714,
2021-04-30,Alabama,135042758.37857142,
2021-05-01,Alabama,136581644.5142857,
2021-05-02,Alabama,138120530.65,
2021-05-03,Alabama,139659416.78571427,
2021-05-04,Alabama,141198302.92142856,
2021-05-05,Alabama,142737189.05714285,
2021-05-06,Alabama,144276075.19285715,
2021-05-07,Alabama,145814961.32857144,
2021-05-08,Alabama,147353847.4642857,
2021-05-09,Alabama,148892733.6,Beverages
2021-05-10,Alabama,159461904.9,
2021-05-11,Alabama,170031076.2,
2021-05-12,Alabama,180600247.5,Beverages
2021-05-13,Alabama,169315896.025,
2021-05-14,Alabama,158031544.55,
2021-05-15,Alabama,146747193.075,
2021-05-16,Alabama,135462841.6,Beverages
2021-05-17,Alabama,136174848.54285714,
2021-05-18,Alabama,136886855.4857143,
2021-05-19,Alabama,137598862.42857143,
2021-05-20,Alabama,138310869.37142858,
2021-05-21,Alabama,139022876.31428573,
2021-05-22,Alabama,139734883.25714287,
2021-05-23,Alabama,140446890.20000002,Beverages
2021-05-24,Alabama,140373893.11428574,
2021-05-25,Alabama,140300896.02857143,
2021-05-26,Alabama,140227898.94285715,
2021-05-27,Alabama,140154901.85714287,
2021-05-28,Alabama,140081904.77142859,
2021-05-29,Alabama,140008907.68571427,
2021-05-30,Alabama,139935910.6,Beverages
2021-05-31,Alabama,140072711.7,
2021-06-01,Alabama,140209512.8,
2021-06-02,Alabama,140346313.9,
2021-06-03,Alabama,140483115.0,
2021-06-04,Alabama,140619916.1,
2021-06-05,Alabama,140756717.20000002,
2021-06-06,Alabama,140893518.3,Beverages
2021-06-07,Alabama,140349185.94285715,
2021-06-08,Alabama,139804853.5857143,
2021-06-09,Alabama,139260521.22857144,
2021-06-10,Alabama,138716188.87142858,
2021-06-11,Alabama,138171856.5142857,
2021-06-12,Alabama,137627524.15714288,
2021-06-13,Alabama,137083191.8,Beverages
2021-06-14,Alabama,138141304.60000002,
2021-06-15,Alabama,139199417.4,
2021-06-16,Alabama,140257530.20000002,
2021-06-17,Alabama,141315643.0,
2021-06-18,Alabama,142373755.8,
2021-06-19,Alabama,143431868.6,
2021-06-20,Alabama,144489981.4,Beverages
2021-06-21,Alabama,143951530.55714285,
2021-06-22,Alabama,143413079.71428573,
2021-06-23,Alabama,142874628.87142858,
2021-06-24,Alabama,142336178.02857143,
2021-06-25,Alabama,141797727.18571427,
2021-06-26,Alabama,141259276.34285715,
2021-06-27,Alabama,140720825.5,Beverages
2021-06-28,Alabama,136070297.22,
2021-06-29,Alabama,131419768.94,
2021-06-30,Alabama,126769240.66,
2021-07-01,Alabama,122118712.38,
2021-07-02,Alabama,117468184.1,Beverages
2021-07-03,Alabama,126283022.9,Beverages
2021-07-04,Alabama,133582454.60000001,
2021-07-05,Alabama,140881886.3,
2021-07-06,Alabama,148181318.0,
2021-07-07,Alabama,155480749.7,
2021-07-08,Alabama,162780181.4,
2021-07-09,Alabama,170079613.1,
2021-07-10,Alabama,177379044.8,
2021-07-11,Alabama,184678476.5,Beverages
2021-07-12,Alabama,178844534.72857141,
2021-07-13,Alabama,173010592.95714286,
2021-07-14,Alabama,167176651.18571427,
2021-07-15,Alabama,161342709.41428572,
2021-07-16,Alabama,155508767.64285713,
2021-07-17,Alabama,149674825.87142858,
2021-07-18,Alabama,143840884.1,Beverages
2021-07-19,Alabama,143823370.3857143,
2021-07-20,Alabama,143805856.67142856,
2021-07-21,Alabama,143788342.95714286,
2021-07-22,Alabama,143770829.24285716,
2021-07-23,Alabama,143753315.52857146,
2021-07-24,Alabama,143735801.81428573,
2021-07-25,Alabama,143718288.10000002,Beverages
2021-07-26,Alabama,144295311.99285716,
2021-07-27,Alabama,144872335.8857143,
2021-07-28,Alabama,145449359.77857146,
2021-07-29,Alabama,146026383.6714286,
2021-07-30,Alabama,146603407.56428573,
2021-07-31,Alabama,147180431.45714286,
2021-08-01,Alabama,147757455.35000002,
2021-08-02,Alabama,148334479.24285716,
2021-08-03,Alabama,148911503.1357143,
2021-08-04,Alabama,149488527.02857143,
2021-08-05,Alabama,150065550.92142856,
2021-08-06,Alabama,150642574.81428573,
2021-08-07,Alabama,151219598.70714286,
2021-08-08,Alabama,151796622.6,Beverages
2021-08-09,Alabama,151410874.72857141,
2021-08-10,Alabama,151025126.85714287,
2021-08-11,Alabama,150639378.9857143,
2021-08-12,Alabama,150253631.1142857,
2021-08-13,Alabama,149867883.24285713,
2021-08-14,Alabama,149482135.37142858,
2021-08-15,Alabama,149096387.5,Beverages
2021-08-16,Alabama,148171674.05714285,
2021-08-17,Alabama,147246960.6142857,
2021-08-18,Alabama,146322247.17142856,
2021-08-19,Alabama,145397533.72857144,
2021-08-20,Alabama,144472820.2857143,
2021-08-21,Alabama,143548106.84285715,
2021-08-22,Alabama,142623393.4,Beverages
2021-08-23,Alabama,142386097.57142857,
2021-08-24,Alabama,142148801.74285716,
2021-08-25,Alabama,141911505.91428572,
2021-08-26,Alabama,141674210.08571428,
2021-08-27,Alabama,141436914.25714284,
2021-08-28,Alabama,141199618.42857143,
2021-08-29,Alabama,140962322.6,Beverages
2021-08-30,Alabama,140332571.32857144,
2021-08-31,Alabama,139702820.05714285,
2021-09-01,Alabama,139073068.7857143,
2021-09-02,Alabama,138443317.5142857,
2021-09-03,Alabama,137813566.24285716,
2021-09-04,Alabama,137183814.97142857,
2021-09-05,Alabama,136554063.70000002,Beverages
2021-09-06,Alabama,136357196.07857144,
2021-09-07,Alabama,136160328.45714286,
2021-09-08,Alabama,135963460.8357143,
2021-09-09,Alabama,135766593.21428573,
2021-09-10,Alabama,135569725.59285715,
2021-09-11,Alabama,135372857.97142857,
2021-09-12,Alabama,135175990.35,
2021-09-13,Alabama,134979122.72857144,
2021-09-14,Alabama,134782255.10714287,
2021-09-15,Alabama,134585387.4857143,
2021-09-16,Alabama,134388519.8642857,
2021-09-17,Alabama,134191652.24285714,
2021-09-18,Alabama,133994784.62142858,
2021-09-19,Alabama,133797917.0,Beverages
2021-09-20,Alabama,133737930.18571429,
2021-09-21,Alabama,133677943.37142856,
2021-09-22,Alabama,133617956.55714285,
2021-09-23,Alabama,133557969.74285714,
2021-09-24,Alabama,133497982.92857143,
2021-09-25,Alabama,133437996.11428571,
2021-09-26,Alabama,133378009.3,Beverages
2021-09-27,Alabama,130258599.3,
2021-09-28,Alabama,127139189.3,
2021-09-29,Alabama,124019779.3,
2021-09-30,Alabama,120900369.3,
2021-10-01,Alabama,117780959.3,Beverages
2021-10-02,Alabama,126789276.3,
2021-10-03,Alabama,135797593.3,
2021-10-04,Alabama,144805910.3,
2021-10-05,Alabama,153814227.3,
2021-10-06,Alabama,162822544.3,
2021-10-07,Alabama,171830861.3,
2021-10-08,Alabama,180839178.3,
2021-10-09,Alabama,189847495.3,
2021-10-10,Alabama,198855812.3,Beverages
2021-10-11,Alabama,198426518.32857144,
2021-10-12,Alabama,197997224.35714287,
2021-10-13,Alabama,197567930.3857143,
2021-10-14,Alabama,197138636.41428572,
2021-10-15,Alabama,196709342.44285715,
2021-10-16,Alabama,196280048.47142857,
2021-10-17,Alabama,195850754.5,Beverages
2021-10-18,Alabama,194970278.41428572,
2021-10-19,Alabama,194089802.32857144,
2021-10-20,Alabama,193209326.24285716,
2021-10-21,Alabama,192328850.15714285,
2021-10-22,Alabama,191448374.07142857,
2021-10-23,Alabama,190567897.9857143,
2021-10-24,Alabama,189687421.9,Beverages
2021-10-25,Alabama,189596088.04285714,
2021-10-26,Alabama,189504754.1857143,
2021-10-27,Alabama,189413420.32857144,
2021-10-28,Alabama,189322086.47142857,
2021-10-29,Alabama,189230752.6142857,
2021-10-30,Alabama,189139418.75714287,
2021-10-31,Alabama,189048084.9,Beverages
2021-11-01,Alabama,173310440.8,
2021-11-02,Alabama,157572796.7,
2021-11-03,Alabama,141835152.6,
2021-11-04,Alabama,126097508.5,Beverages
2021-11-05,Alabama,129962421.23333333,
2021-11-06,Alabama,133827333.96666665,
2021-11-07,Alabama,137692246.7,Beverages
2021-11-08,Alabama,144437828.79999998,
2021-11-09,Alabama,151183410.89999998,
2021-11-10,Alabama,157928992.99999997,
2021-11-11,Alabama,164674575.1,
2021-11-12,Alabama,171420157.2,
2021-11-13,Alabama,178165739.29999998,
2021-11-14,Alabama,184911321.39999998,Beverages
2021-11-15,Alabama,185725238.44285712,
2021-11-16,Alabama,186539155.48571426,
2021-11-17,Alabama,187353072.5285714,
2021-11-18,Alabama,188166989.57142857,
2021-11-19,Alabama,188980906.6142857,
2021-11-20,Alabama,189794823.65714285,
2021-11-21,Alabama,190608740.7,Beverages
2021-11-22,Alabama,188683723.07142857,
2021-11-23,Alabama,186758705.44285715,
2021-11-24,Alabama,184833687.81428573,
2021-11-25,Alabama,182908670.18571427,
2021-11-26,Alabama,180983652.55714285,
2021-11-27,Alabama,179058634.92857143,
2021-11-28,Alabama,177133617.3,Beverages
2021-11-29,Alabama,173941718.6818182,
2021-11-30,Alabama,170749820.06363636,
2021-12-01,Alabama,167557921.44545457,
2021-12-02,Alabama,164366022.82727274,
2021-12-03,Alabama,161174124.20909092,
2021-12-04,Alabama,157982225.5909091,
2021-12-05,Alabama,154790326.97272727,
2021-12-06,Alabama,151598428.35454547,
2021-12-07,Alabama,148406529.73636365,
2021-12-08,Alabama,145214631.11818182,
2021-12-09,Alabama,142022732.5,Beverages
2021-12-10,Alabama,155362273.13333333,
2021-12-11,Alabama,168701813.76666668,
2021-12-12,Alabama,182041354.4,Beverages
2021-12-13,Alabama,183041930.44285715,
2021-12-14,Alabama,184042506.4857143,
2021-12-15,Alabama,185043082.52857143,
2021-12-16,Alabama,186043658.57142857,
2021-12-17,Alabama,187044234.6142857,
2021-12-18,Alabama,188044810.65714285,
2021-12-19,Alabama,189045386.7,Beverages
2021-12-20,Alabama,188211875.22857141,
2021-12-21,Alabama,187378363.75714284,
2021-12-22,Alabama,186544852.28571427,
2021-12-23,Alabama,185711340.8142857,
2021-12-24,Alabama,184877829.34285712,
2021-12-25,Alabama,184044317.87142855,
2021-12-26,Alabama,183210806.39999998,Beverages
2021-12-27,Alabama,185687336.04999998,
2021-12-28,Alabama,188163865.7,
2021-12-29,Alabama,190640395.35,
2021-12-30,Alabama,193116925.0,
2021-12-31,Alabama,195593454.65,
2022-01-01,Alabama,198069984.29999998,
2022-01-02,Alabama,200546513.95,
2022-01-03,Alabama,203023043.6,
2022-01-04,Alabama,205499573.25,
2022-01-05,Alabama,207976102.9,Beverages
2022-01-06,Alabama,205516302.03636363,
2022-01-07,Alabama,203056501.1727273,
2022-01-08,Alabama,200596700.3090909,
2022-01-09,Alabama,198136899.44545454,
2022-01-10,Alabama,195677098.5818182,
2022-01-11,Alabama,193217297.71818182,
2022-01-12,Alabama,190757496.85454547,
2022-01-13,Alabama,188297695.9909091,
2022-01-14,Alabama,185837895.12727273,
2022-01-15,Alabama,183378094.26363638,
2022-01-16,Alabama,180918293.4,Beverages
2022-01-17,Alabama,180466282.72857144,
2022-01-18,Alabama,180014272.05714285,
2022-01-19,Alabama,179562261.3857143,
2022-01-20,Alabama,179110250.7142857,
2022-01-21,Alabama,178658240.04285714,
2022-01-22,Alabama,178206229.37142855,
2022-01-23,Alabama,177754218.7,Beverages
2022-01-24,Alabama,178022197.8285714,
2022-01-25,Alabama,178290176.95714286,
2022-01-26,Alabama,178558156.08571428,
2022-01-27,Alabama,178826135.2142857,
2022-01-28,Alabama,179094114.34285712,
2022-01-29,Alabama,179362093.47142857,
2022-01-30,Alabama,179630072.6,Beverages
2022-01-31,Alabama,179316455.55,
2022-02-01,Alabama,179002838.5,Beverages
2022-02-02,Alabama,183404979.45555556,
2022-02-03,Alabama,187807120.41111112,
2022-02-04,Alabama,192209261.36666667,
2022-02-05,Alabama,196611402.32222223,
2022-02-06,Alabama,201013543.27777776,
2022-02-07,Alabama,205415684.23333332,
2022-02-08,Alabama,209817825.18888888,
2022-02-09,Alabama,214219966.14444444,
2022-02-10,Alabama,218622107.1,Beverages
2022-02-11,Alabama,206146565.4,
2022-02-12,Alabama,193671023.7,
2022-02-13,Alabama,181195482.0,Beverages
2022-02-14,Alabama,180796724.87142858,
2022-02-15,Alabama,180397967.74285716,
2022-02-16,Alabama,179999210.61428574,
2022-02-17,Alabama,179600453.4857143,
2022-02-18,Alabama,179201696.35714287,
2022-02-19,Alabama,178802939.22857144,
2022-02-20,Alabama,178404182.10000002,Beverages
2022-02-21,Alabama,180361975.37142858,
2022-02-22,Alabama,182319768.64285716,
2022-02-23,Alabama,184277561.91428572,
2022-02-24,Alabama,186235355.18571427,
2022-02-25,Alabama,188193148.45714283,
2022-02-26,Alabama,190150941.72857141,
2022-02-27,Alabama,192108734.99999997,Beverages
2022-02-28,Alabama,193772461.89999998,
2022-03-01,Alabama,195436188.79999998,
2022-03-02,Alabama,197099915.7,
2022-03-03,Alabama,198763642.6,
2022-03-04,Alabama,200427369.5,Beverages
2022-03-05,Alabama,209273663.23333332,
2022-03-06,Alabama,218119956.96666667,
2022-03-07,Alabama,226966250.7,Beverages
2022-03-08,Alabama,221481506.23333332,
2022-03-09,Alabama,215996761.76666665,
2022-03-10,Alabama,210512017.29999998,
2022-03-11,Alabama,205027272.8333333,
2022-03-12,Alabama,199542528.36666664,
2022-03-13,Alabama,194057783.89999998,Beverages
2022-03-14,Alabama,194092858.0428571,
2022-03-15,Alabama,194127932.18571427,
2022-03-16,Alabama,194163006.3285714,
2022-03-17,Alabama,194198080.47142857,
2022-03-18,Alabama,194233154.6142857,
2022-03-19,Alabama,194268228.75714287,
2022-03-20,Alabama,194303302.9,Beverages
2022-03-21,Alabama,194493600.9,
2022-03-22,Alabama,194683898.9,
2022-03-23,Alabama,194874196.9,
2022-03-24,Alabama,195064494.89999998,
2022-03-25,Alabama,195254792.89999998,
2022-03-26,Alabama,195445090.89999998,
2022-03-27,Alabama,195635388.89999998,Beverages
2022-03-28,Alabama,198106482.9153846,
2022-03-29,Alabama,200577576.9307692,
2022-03-30,Alabama,203048670.94615382,
2022-03-31,Alabama,205519764.96153846,
2022-04-01,Alabama,207990858.97692308,
2022-04-02,Alabama,210461952.9923077,
2022-04-03,Alabama,212933047.0076923,
2022-04-04,Alabama,215404141.02307692,
2022-04-05,Alabama,217875235.03846154,
